json_data
"{""name"": ""Location49 in Rectangle 1"", ""coordinates"": [101.556111, 19.750198]}"
"{""name"": ""Location50 in Rectangle 2"", ""coordinates"": [99.506136, 8.537767]}"
"{""name"": ""Location51 in Rectangle 1"", ""coordinates"": [99.227616, 19.443976]}"
"{""name"": ""Location52 in Rectangle 2"", ""coordinates"": [97.84541, 8.57448]}"
"{""name"": ""Location53 in Rectangle 2"", ""coordinates"": [98.276609, 8.44457]}"
"{""name"": ""Location54 in Rectangle 2"", ""coordinates"": [105.875011, 8.594878]}"
"{""name"": ""Location55 in Rectangle 1"", ""coordinates"": [105.260162, 19.744213]}"
"{""name"": ""Location56 in Rectangle 2"", ""coordinates"": [101.64187, 8.585758]}"
"{""name"": ""Location57 in Rectangle 1"", ""coordinates"": [102.80148, 19.840378]}"
"{""name"": ""Location58 in Rectangle 1"", ""coordinates"": [101.388843, 19.82086]}"
"{""name"": ""Location59 in Rectangle 1"", ""coordinates"": [104.759905, 19.799874]}"
"{""name"": ""Location60 in Rectangle 2"", ""coordinates"": [99.909414, 8.450379]}"
"{""name"": ""Location61 in Rectangle 2"", ""coordinates"": [104.912529, 8.391744]}"
"{""name"": ""Location62 in Rectangle 2"", ""coordinates"": [105.956641, 8.465057]}"
"{""name"": ""Location63 in Rectangle 1"", ""coordinates"": [101.256521, 19.729109]}"
"{""name"": ""Location64 in Rectangle 2"", ""coordinates"": [104.845053, 8.5036]}"
"{""name"": ""Location65 in Rectangle 1"", ""coordinates"": [105.240021, 19.758526]}"
"{""name"": ""Location66 in Rectangle 1"", ""coordinates"": [97.901482, 19.824461]}"
"{""name"": ""Location67 in Rectangle 1"", ""coordinates"": [104.348712, 20.033631]}"
"{""name"": ""Location68 in Rectangle 2"", ""coordinates"": [105.392408, 8.536667]}"
"{""name"": ""Location69 in Rectangle 1"", ""coordinates"": [97.5921, 19.80161]}"
"{""name"": ""Location70 in Rectangle 2"", ""coordinates"": [103.312992, 8.566061]}"
"{""name"": ""Location71 in Rectangle 1"", ""coordinates"": [105.669846, 20.068081]}"
"{""name"": ""Location72 in Rectangle 2"", ""coordinates"": [100.172307, 8.497951]}"
"{""name"": ""Location73 in Rectangle 2"", ""coordinates"": [98.758135, 8.585802]}"
"{""name"": ""Location74 in Rectangle 1"", ""coordinates"": [105.353235, 19.719049]}"
"{""name"": ""Location75 in Rectangle 1"", ""coordinates"": [97.980427, 19.682782]}"
"{""name"": ""Location76 in Rectangle 1"", ""coordinates"": [102.064663, 19.872857]}"
"{""name"": ""Location77 in Rectangle 2"", ""coordinates"": [103.411487, 8.461933]}"
"{""name"": ""Location78 in Rectangle 2"", ""coordinates"": [103.24202, 8.489175]}"
"{""name"": ""Location79 in Rectangle 1"", ""coordinates"": [105.055445, 20.058996]}"
"{""name"": ""Location80 in Rectangle 1"", ""coordinates"": [103.583937, 19.731083]}"
"{""name"": ""Location81 in Rectangle 1"", ""coordinates"": [103.814773, 19.961461]}"
"{""name"": ""Location82 in Rectangle 1"", ""coordinates"": [99.129245, 19.957698]}"
"{""name"": ""Location83 in Rectangle 2"", ""coordinates"": [103.828224, 8.500609]}"
"{""name"": ""Location84 in Rectangle 1"", ""coordinates"": [102.831327, 19.830316]}"
"{""name"": ""Location85 in Rectangle 2"", ""coordinates"": [104.707953, 8.579418]}"
"{""name"": ""Location86 in Rectangle 1"", ""coordinates"": [102.94334, 19.608617]}"
"{""name"": ""Location87 in Rectangle 1"", ""coordinates"": [106.141945, 19.664809]}"
"{""name"": ""Location88 in Rectangle 1"", ""coordinates"": [98.317326, 19.689259]}"
"{""name"": ""Location89 in Rectangle 2"", ""coordinates"": [104.581286, 8.593152]}"
"{""name"": ""Location90 in Rectangle 1"", ""coordinates"": [104.120953, 20.104608]}"
"{""name"": ""Location91 in Rectangle 2"", ""coordinates"": [105.896504, 8.425055]}"
"{""name"": ""Location92 in Rectangle 2"", ""coordinates"": [99.108022, 8.440367]}"
"{""name"": ""Location93 in Rectangle 1"", ""coordinates"": [103.464917, 19.56666]}"
"{""name"": ""Location94 in Rectangle 1"", ""coordinates"": [99.071181, 20.101481]}"
"{""name"": ""Location95 in Rectangle 1"", ""coordinates"": [101.57007, 20.041844]}"
"{""name"": ""Location96 in Rectangle 1"", ""coordinates"": [103.564337, 20.074233]}"
"{""name"": ""Location97 in Rectangle 2"", ""coordinates"": [102.367184, 8.507643]}"
"{""name"": ""Location98 in Rectangle 1"", ""coordinates"": [101.156967, 19.98517]}"
"{""name"": ""Location99 in Rectangle 1"", ""coordinates"": [103.235873, 19.452865]}"
"{""name"": ""Location100 in Rectangle 2"", ""coordinates"": [100.083655, 8.584687]}"
"{""name"": ""Location101 in Rectangle 1"", ""coordinates"": [101.963098, 19.766437]}"
"{""name"": ""Location102 in Rectangle 2"", ""coordinates"": [98.972532, 8.478973]}"
"{""name"": ""Location103 in Rectangle 2"", ""coordinates"": [99.766069, 8.430467]}"
"{""name"": ""Location104 in Rectangle 2"", ""coordinates"": [99.425403, 8.428245]}"
"{""name"": ""Location105 in Rectangle 2"", ""coordinates"": [97.663744, 8.517171]}"
"{""name"": ""Location106 in Rectangle 2"", ""coordinates"": [97.826786, 8.56972]}"
"{""name"": ""Location107 in Rectangle 2"", ""coordinates"": [99.996568, 8.416429]}"
"{""name"": ""Location108 in Rectangle 2"", ""coordinates"": [101.665225, 8.422706]}"
"{""name"": ""Location109 in Rectangle 1"", ""coordinates"": [106.442661, 20.034171]}"
"{""name"": ""Location110 in Rectangle 2"", ""coordinates"": [97.194968, 8.387382]}"
"{""name"": ""Location111 in Rectangle 2"", ""coordinates"": [102.090648, 8.570356]}"
"{""name"": ""Location112 in Rectangle 2"", ""coordinates"": [97.403709, 8.391826]}"
"{""name"": ""Location113 in Rectangle 2"", ""coordinates"": [105.787424, 8.595459]}"
"{""name"": ""Location114 in Rectangle 1"", ""coordinates"": [100.513757, 20.025206]}"
"{""name"": ""Location115 in Rectangle 2"", ""coordinates"": [102.841229, 8.569777]}"
"{""name"": ""Location116 in Rectangle 2"", ""coordinates"": [101.355295, 8.402012]}"
"{""name"": ""Location117 in Rectangle 2"", ""coordinates"": [101.992103, 8.518073]}"
"{""name"": ""Location118 in Rectangle 2"", ""coordinates"": [97.585212, 8.553624]}"
"{""name"": ""Location119 in Rectangle 2"", ""coordinates"": [104.111312, 8.509672]}"
"{""name"": ""Location120 in Rectangle 1"", ""coordinates"": [105.864483, 19.959349]}"
"{""name"": ""Location121 in Rectangle 2"", ""coordinates"": [100.118448, 8.399433]}"
"{""name"": ""Location122 in Rectangle 1"", ""coordinates"": [102.690747, 20.044618]}"
"{""name"": ""Location123 in Rectangle 1"", ""coordinates"": [100.031882, 19.941313]}"
"{""name"": ""Location124 in Rectangle 1"", ""coordinates"": [101.064622, 20.061312]}"
"{""name"": ""Location125 in Rectangle 1"", ""coordinates"": [106.136165, 20.009152]}"
"{""name"": ""Location126 in Rectangle 2"", ""coordinates"": [105.685396, 8.487623]}"
"{""name"": ""Location127 in Rectangle 1"", ""coordinates"": [101.68714, 19.595638]}"
"{""name"": ""Location128 in Rectangle 1"", ""coordinates"": [99.854371, 19.567657]}"
"{""name"": ""Location129 in Rectangle 1"", ""coordinates"": [106.130542, 19.865773]}"
"{""name"": ""Location130 in Rectangle 1"", ""coordinates"": [105.55057, 19.889496]}"
"{""name"": ""Location131 in Rectangle 2"", ""coordinates"": [98.712382, 8.573907]}"
"{""name"": ""Location132 in Rectangle 1"", ""coordinates"": [101.639531, 19.826842]}"
"{""name"": ""Location133 in Rectangle 1"", ""coordinates"": [99.115877, 19.820375]}"
"{""name"": ""Location134 in Rectangle 1"", ""coordinates"": [100.398405, 19.448058]}"
"{""name"": ""Location135 in Rectangle 2"", ""coordinates"": [100.008355, 8.595221]}"
"{""name"": ""Location136 in Rectangle 1"", ""coordinates"": [98.963335, 19.715722]}"
"{""name"": ""Location137 in Rectangle 1"", ""coordinates"": [104.927698, 20.019249]}"
"{""name"": ""Location138 in Rectangle 1"", ""coordinates"": [99.344795, 19.465077]}"
"{""name"": ""Location139 in Rectangle 1"", ""coordinates"": [101.265038, 19.520078]}"
"{""name"": ""Location140 in Rectangle 1"", ""coordinates"": [101.638046, 19.931484]}"
"{""name"": ""Location141 in Rectangle 2"", ""coordinates"": [102.499751, 8.511388]}"
"{""name"": ""Location142 in Rectangle 1"", ""coordinates"": [101.232245, 19.47175]}"
"{""name"": ""Location143 in Rectangle 1"", ""coordinates"": [99.500787, 19.489536]}"
"{""name"": ""Location144 in Rectangle 1"", ""coordinates"": [106.266688, 19.537984]}"
"{""name"": ""Location145 in Rectangle 2"", ""coordinates"": [103.056105, 8.478539]}"
"{""name"": ""Location146 in Rectangle 2"", ""coordinates"": [101.579924, 8.46938]}"
"{""name"": ""Location147 in Rectangle 1"", ""coordinates"": [101.530697, 19.488814]}"
"{""name"": ""Location148 in Rectangle 1"", ""coordinates"": [98.818803, 19.593063]}"
"{""name"": ""Location149 in Rectangle 1"", ""coordinates"": [103.422248, 19.578296]}"
"{""name"": ""Location150 in Rectangle 1"", ""coordinates"": [100.02927, 19.925614]}"
"{""name"": ""Location151 in Rectangle 1"", ""coordinates"": [104.598569, 19.838985]}"
"{""name"": ""Location152 in Rectangle 1"", ""coordinates"": [104.361789, 19.661998]}"
"{""name"": ""Location153 in Rectangle 1"", ""coordinates"": [101.638266, 20.098552]}"
"{""name"": ""Location154 in Rectangle 2"", ""coordinates"": [102.281995, 8.456556]}"
"{""name"": ""Location155 in Rectangle 2"", ""coordinates"": [104.791506, 8.402799]}"
"{""name"": ""Location156 in Rectangle 2"", ""coordinates"": [99.499563, 8.409055]}"
"{""name"": ""Location157 in Rectangle 2"", ""coordinates"": [105.106748, 8.574562]}"
"{""name"": ""Location158 in Rectangle 2"", ""coordinates"": [98.089601, 8.517105]}"
"{""name"": ""Location159 in Rectangle 2"", ""coordinates"": [103.737429, 8.411385]}"
"{""name"": ""Location160 in Rectangle 1"", ""coordinates"": [105.258704, 19.957857]}"
"{""name"": ""Location161 in Rectangle 2"", ""coordinates"": [103.886646, 8.398375]}"
"{""name"": ""Location162 in Rectangle 1"", ""coordinates"": [104.183497, 19.863578]}"
"{""name"": ""Location163 in Rectangle 1"", ""coordinates"": [98.506755, 19.51706]}"
"{""name"": ""Location164 in Rectangle 2"", ""coordinates"": [101.088509, 8.594807]}"
"{""name"": ""Location165 in Rectangle 2"", ""coordinates"": [98.26173, 8.456839]}"
"{""name"": ""Location166 in Rectangle 2"", ""coordinates"": [97.560013, 8.556499]}"
"{""name"": ""Location167 in Rectangle 2"", ""coordinates"": [101.049432, 8.542467]}"
"{""name"": ""Location168 in Rectangle 1"", ""coordinates"": [100.19228, 19.582448]}"
"{""name"": ""Location169 in Rectangle 1"", ""coordinates"": [103.496153, 19.483297]}"
"{""name"": ""Location170 in Rectangle 1"", ""coordinates"": [105.289676, 19.506833]}"
"{""name"": ""Location171 in Rectangle 2"", ""coordinates"": [102.709835, 8.417516]}"
"{""name"": ""Location172 in Rectangle 1"", ""coordinates"": [98.69571, 19.612254]}"
"{""name"": ""Location173 in Rectangle 2"", ""coordinates"": [104.892789, 8.567615]}"
"{""name"": ""Location174 in Rectangle 1"", ""coordinates"": [105.702731, 19.75033]}"
"{""name"": ""Location175 in Rectangle 1"", ""coordinates"": [98.15944, 20.013956]}"
"{""name"": ""Location176 in Rectangle 2"", ""coordinates"": [101.858483, 8.511214]}"
"{""name"": ""Location177 in Rectangle 2"", ""coordinates"": [98.307267, 8.416036]}"
"{""name"": ""Location178 in Rectangle 2"", ""coordinates"": [104.932709, 8.536332]}"
"{""name"": ""Location179 in Rectangle 2"", ""coordinates"": [98.784687, 8.43311]}"
"{""name"": ""Location180 in Rectangle 1"", ""coordinates"": [99.043577, 19.883852]}"
"{""name"": ""Location181 in Rectangle 2"", ""coordinates"": [102.959366, 8.442786]}"
"{""name"": ""Location182 in Rectangle 2"", ""coordinates"": [103.16274, 8.439688]}"
"{""name"": ""Location183 in Rectangle 2"", ""coordinates"": [98.400466, 8.421833]}"
"{""name"": ""Location184 in Rectangle 2"", ""coordinates"": [97.617552, 8.585113]}"
"{""name"": ""Location185 in Rectangle 1"", ""coordinates"": [98.069779, 19.770834]}"
"{""name"": ""Location186 in Rectangle 1"", ""coordinates"": [100.87736, 19.772143]}"
"{""name"": ""Location187 in Rectangle 1"", ""coordinates"": [106.082284, 20.074788]}"
"{""name"": ""Location188 in Rectangle 2"", ""coordinates"": [97.795588, 8.561474]}"
"{""name"": ""Location189 in Rectangle 2"", ""coordinates"": [105.152579, 8.390705]}"
"{""name"": ""Location190 in Rectangle 1"", ""coordinates"": [103.203811, 19.793575]}"
"{""name"": ""Location191 in Rectangle 2"", ""coordinates"": [105.545255, 8.516308]}"
"{""name"": ""Location192 in Rectangle 1"", ""coordinates"": [103.918828, 20.06501]}"
"{""name"": ""Location193 in Rectangle 2"", ""coordinates"": [104.878598, 8.389293]}"
"{""name"": ""Location194 in Rectangle 2"", ""coordinates"": [102.075072, 8.476745]}"
"{""name"": ""Location195 in Rectangle 2"", ""coordinates"": [100.650434, 8.523242]}"
"{""name"": ""Location196 in Rectangle 2"", ""coordinates"": [101.872437, 8.567304]}"
"{""name"": ""Location197 in Rectangle 1"", ""coordinates"": [99.419663, 20.049948]}"
"{""name"": ""Location198 in Rectangle 1"", ""coordinates"": [97.327804, 20.034232]}"
"{""name"": ""Location199 in Rectangle 2"", ""coordinates"": [98.018188, 8.569787]}"
"{""name"": ""Location200 in Rectangle 1"", ""coordinates"": [106.143256, 19.626697]}"
"{""name"": ""Location201 in Rectangle 2"", ""coordinates"": [105.835967, 8.398943]}"
"{""name"": ""Location202 in Rectangle 2"", ""coordinates"": [102.395433, 8.592066]}"
"{""name"": ""Location203 in Rectangle 2"", ""coordinates"": [97.894824, 8.459043]}"
"{""name"": ""Location204 in Rectangle 2"", ""coordinates"": [99.370872, 8.52199]}"
"{""name"": ""Location205 in Rectangle 1"", ""coordinates"": [104.343608, 19.448226]}"
"{""name"": ""Location206 in Rectangle 2"", ""coordinates"": [102.118523, 8.403456]}"
"{""name"": ""Location207 in Rectangle 1"", ""coordinates"": [98.657192, 19.601338]}"
"{""name"": ""Location208 in Rectangle 2"", ""coordinates"": [104.914912, 8.38982]}"
"{""name"": ""Location209 in Rectangle 2"", ""coordinates"": [104.990777, 8.483112]}"
"{""name"": ""Location210 in Rectangle 2"", ""coordinates"": [100.122286, 8.478485]}"
"{""name"": ""Location211 in Rectangle 2"", ""coordinates"": [103.201055, 8.590026]}"
"{""name"": ""Location212 in Rectangle 2"", ""coordinates"": [97.795863, 8.552391]}"
"{""name"": ""Location213 in Rectangle 2"", ""coordinates"": [105.770118, 8.390384]}"
"{""name"": ""Location214 in Rectangle 1"", ""coordinates"": [100.755731, 19.604512]}"
"{""name"": ""Location215 in Rectangle 1"", ""coordinates"": [105.906443, 19.952668]}"
"{""name"": ""Location216 in Rectangle 1"", ""coordinates"": [104.617974, 20.038507]}"
"{""name"": ""Location217 in Rectangle 2"", ""coordinates"": [104.023744, 8.49534]}"
"{""name"": ""Location218 in Rectangle 2"", ""coordinates"": [102.44843, 8.571447]}"
"{""name"": ""Location219 in Rectangle 2"", ""coordinates"": [102.08313, 8.455938]}"
"{""name"": ""Location220 in Rectangle 2"", ""coordinates"": [98.617524, 8.513866]}"
"{""name"": ""Location221 in Rectangle 1"", ""coordinates"": [103.671067, 19.731168]}"
"{""name"": ""Location222 in Rectangle 1"", ""coordinates"": [104.967636, 19.672284]}"
"{""name"": ""Location223 in Rectangle 2"", ""coordinates"": [101.65769, 8.571889]}"
"{""name"": ""Location224 in Rectangle 1"", ""coordinates"": [97.674376, 20.075109]}"
"{""name"": ""Location225 in Rectangle 1"", ""coordinates"": [100.844422, 19.90533]}"
"{""name"": ""Location226 in Rectangle 2"", ""coordinates"": [100.559546, 8.387764]}"
"{""name"": ""Location227 in Rectangle 2"", ""coordinates"": [98.216239, 8.543818]}"
"{""name"": ""Location228 in Rectangle 1"", ""coordinates"": [104.460616, 19.722435]}"
"{""name"": ""Location229 in Rectangle 1"", ""coordinates"": [99.915476, 19.855399]}"
"{""name"": ""Location230 in Rectangle 2"", ""coordinates"": [101.804381, 8.502588]}"
"{""name"": ""Location231 in Rectangle 1"", ""coordinates"": [103.90737, 19.575117]}"
"{""name"": ""Location232 in Rectangle 1"", ""coordinates"": [98.909264, 19.588826]}"
"{""name"": ""Location233 in Rectangle 1"", ""coordinates"": [99.007851, 19.811351]}"
"{""name"": ""Location234 in Rectangle 1"", ""coordinates"": [99.858046, 20.030693]}"
"{""name"": ""Location235 in Rectangle 2"", ""coordinates"": [100.945904, 8.423531]}"
"{""name"": ""Location236 in Rectangle 1"", ""coordinates"": [105.948537, 19.756961]}"
"{""name"": ""Location237 in Rectangle 2"", ""coordinates"": [98.44335, 8.444627]}"
"{""name"": ""Location238 in Rectangle 2"", ""coordinates"": [102.677259, 8.571982]}"
"{""name"": ""Location239 in Rectangle 2"", ""coordinates"": [98.722814, 8.572204]}"
"{""name"": ""Location240 in Rectangle 2"", ""coordinates"": [97.590787, 8.399594]}"
"{""name"": ""Location241 in Rectangle 1"", ""coordinates"": [97.921427, 19.828518]}"
"{""name"": ""Location242 in Rectangle 1"", ""coordinates"": [105.405549, 19.508031]}"
"{""name"": ""Location243 in Rectangle 1"", ""coordinates"": [105.867141, 19.712725]}"
"{""name"": ""Location244 in Rectangle 2"", ""coordinates"": [102.083287, 8.518915]}"
"{""name"": ""Location245 in Rectangle 2"", ""coordinates"": [104.609173, 8.526749]}"
"{""name"": ""Location246 in Rectangle 1"", ""coordinates"": [104.947357, 20.036496]}"
"{""name"": ""Location247 in Rectangle 1"", ""coordinates"": [103.226953, 19.77063]}"
"{""name"": ""Location248 in Rectangle 1"", ""coordinates"": [104.756546, 19.637683]}"
"{""name"": ""Location249 in Rectangle 2"", ""coordinates"": [104.871866, 8.398202]}"
"{""name"": ""Location250 in Rectangle 1"", ""coordinates"": [103.318522, 20.072251]}"
"{""name"": ""Location251 in Rectangle 2"", ""coordinates"": [101.889571, 8.484256]}"
"{""name"": ""Location252 in Rectangle 2"", ""coordinates"": [101.833421, 8.433489]}"
"{""name"": ""Location253 in Rectangle 2"", ""coordinates"": [97.944991, 8.380949]}"
"{""name"": ""Location254 in Rectangle 1"", ""coordinates"": [99.531129, 19.815262]}"
"{""name"": ""Location255 in Rectangle 2"", ""coordinates"": [105.116516, 8.380823]}"
"{""name"": ""Location256 in Rectangle 2"", ""coordinates"": [104.942751, 8.57386]}"
"{""name"": ""Location257 in Rectangle 1"", ""coordinates"": [105.815692, 19.479735]}"
"{""name"": ""Location258 in Rectangle 1"", ""coordinates"": [99.111598, 19.677999]}"
"{""name"": ""Location259 in Rectangle 2"", ""coordinates"": [104.660984, 8.586967]}"
"{""name"": ""Location260 in Rectangle 2"", ""coordinates"": [103.33393, 8.548507]}"
"{""name"": ""Location261 in Rectangle 2"", ""coordinates"": [102.559071, 8.436254]}"
"{""name"": ""Location262 in Rectangle 1"", ""coordinates"": [103.833401, 19.946215]}"
"{""name"": ""Location263 in Rectangle 1"", ""coordinates"": [97.499161, 19.927319]}"
"{""name"": ""Location264 in Rectangle 2"", ""coordinates"": [100.214972, 8.582049]}"
"{""name"": ""Location265 in Rectangle 2"", ""coordinates"": [97.962642, 8.496312]}"
"{""name"": ""Location266 in Rectangle 2"", ""coordinates"": [100.429573, 8.551032]}"
"{""name"": ""Location267 in Rectangle 1"", ""coordinates"": [100.7909, 19.623151]}"
"{""name"": ""Location268 in Rectangle 1"", ""coordinates"": [106.062424, 20.089811]}"
"{""name"": ""Location269 in Rectangle 2"", ""coordinates"": [100.597841, 8.57936]}"
"{""name"": ""Location270 in Rectangle 2"", ""coordinates"": [97.243867, 8.513482]}"
"{""name"": ""Location271 in Rectangle 1"", ""coordinates"": [105.019952, 20.015849]}"
"{""name"": ""Location272 in Rectangle 1"", ""coordinates"": [102.627046, 19.497405]}"
"{""name"": ""Location273 in Rectangle 2"", ""coordinates"": [103.070707, 8.39585]}"
"{""name"": ""Location274 in Rectangle 2"", ""coordinates"": [98.258392, 8.532383]}"
"{""name"": ""Location275 in Rectangle 1"", ""coordinates"": [104.319722, 19.631112]}"
"{""name"": ""Location276 in Rectangle 1"", ""coordinates"": [105.749558, 19.520923]}"
"{""name"": ""Location277 in Rectangle 1"", ""coordinates"": [102.584988, 19.784823]}"
"{""name"": ""Location278 in Rectangle 2"", ""coordinates"": [100.581023, 8.419351]}"
"{""name"": ""Location279 in Rectangle 2"", ""coordinates"": [98.72479, 8.431325]}"
"{""name"": ""Location280 in Rectangle 1"", ""coordinates"": [105.373799, 19.742147]}"
"{""name"": ""Location281 in Rectangle 2"", ""coordinates"": [102.093254, 8.515034]}"
"{""name"": ""Location282 in Rectangle 2"", ""coordinates"": [99.109854, 8.418192]}"
"{""name"": ""Location283 in Rectangle 1"", ""coordinates"": [104.739518, 19.714472]}"
"{""name"": ""Location284 in Rectangle 2"", ""coordinates"": [98.795901, 8.528317]}"
"{""name"": ""Location285 in Rectangle 2"", ""coordinates"": [105.168999, 8.515998]}"
"{""name"": ""Location286 in Rectangle 2"", ""coordinates"": [99.556591, 8.45378]}"
"{""name"": ""Location287 in Rectangle 1"", ""coordinates"": [104.755729, 19.484275]}"
"{""name"": ""Location288 in Rectangle 1"", ""coordinates"": [98.313056, 19.595739]}"
"{""name"": ""Location289 in Rectangle 1"", ""coordinates"": [106.308153, 20.069618]}"
"{""name"": ""Location290 in Rectangle 2"", ""coordinates"": [98.26147, 8.580672]}"
"{""name"": ""Location291 in Rectangle 2"", ""coordinates"": [98.659094, 8.457906]}"
"{""name"": ""Location292 in Rectangle 1"", ""coordinates"": [101.456863, 19.841091]}"
"{""name"": ""Location293 in Rectangle 1"", ""coordinates"": [104.081855, 20.033189]}"
"{""name"": ""Location294 in Rectangle 2"", ""coordinates"": [106.02265, 8.46923]}"
"{""name"": ""Location295 in Rectangle 2"", ""coordinates"": [97.317183, 8.582499]}"
"{""name"": ""Location296 in Rectangle 1"", ""coordinates"": [104.657221, 19.880898]}"
"{""name"": ""Location297 in Rectangle 1"", ""coordinates"": [101.046563, 19.798441]}"
"{""name"": ""Location298 in Rectangle 2"", ""coordinates"": [100.300121, 8.574066]}"
"{""name"": ""Location299 in Rectangle 1"", ""coordinates"": [98.303841, 19.591582]}"
"{""name"": ""Location300 in Rectangle 1"", ""coordinates"": [99.214549, 19.874898]}"
"{""name"": ""Location301 in Rectangle 1"", ""coordinates"": [105.646274, 19.68157]}"
"{""name"": ""Location302 in Rectangle 2"", ""coordinates"": [104.320364, 8.555132]}"
"{""name"": ""Location303 in Rectangle 2"", ""coordinates"": [100.447204, 8.468168]}"
"{""name"": ""Location304 in Rectangle 2"", ""coordinates"": [103.879617, 8.5664]}"
"{""name"": ""Location305 in Rectangle 1"", ""coordinates"": [106.281456, 20.085517]}"
"{""name"": ""Location306 in Rectangle 2"", ""coordinates"": [105.71875, 8.57926]}"
"{""name"": ""Location307 in Rectangle 1"", ""coordinates"": [104.89736, 19.927418]}"
"{""name"": ""Location308 in Rectangle 1"", ""coordinates"": [99.981821, 20.086208]}"
"{""name"": ""Location309 in Rectangle 1"", ""coordinates"": [99.862445, 19.643938]}"
